"Date","State","City","Cause","Description","Gender","Age","Age demographic","MFI","Disability","Residential building type","Smoke alarms","Media URL"
"11/22/2018","CA","San Lorenzo","Under investigation","A 30-year-old man died in a house fire","Male","30","Unknown","","N","1 & 2 family
","Not reported","https://sanfrancisco.cbslocal.com/2018/11/22/san-lorenzo-man-dies-in-house-fire"
"11/19/2018","CA","San Bernardino","Under investigation","Two men died in a house fire","Male","Unknown","Unknown","1 of 2","N","1 & 2 family
","Not reported","https://www.nbclosangeles.com/news/local/San-Bernardino-House-Fire-500823092.html"
"11/19/2018","CA","San Bernardino","Under investigation","Two men died in a house fire","Male","Unknown","Unknown","2 of 2","N","1 & 2 family
","Not reported","https://www.nbclosangeles.com/news/local/San-Bernardino-House-Fire-500823092.html"
"11/18/2018","CA","Orinda","Under investigation","A 16-year-old girl died in a house fire.","Female","16","Unknown","","N","1 & 2 family
","Not reported","https://www.sfchronicle.com/bayarea/article/Teen-girl-dies-firefighter-among-3-injured-in-13403996.php"
"11/03/2018","CA","Santee","Under investigation","An elderly, disabled man has died after his East County mobile home caught fire.","Male","Unknown","Older adults (65 and older)","","Y","1 & 2 family mobile","Not reported","https://www.10news.com/news/elderly-man-dies-in-santee-mobile-home-fire"
"11/03/2018","CA","Thunder Bay","Under investigation","One person died in a house fire.","Unknown","Unknown","Unknown","","N","1 & 2 family
","Not reported","http://www.chroniclejournal.com/news/local/resident-from-walkover-street-fire-dies/article_c7a3a902-e18b-11e8-bdce-b7b64ce056a5.html"
"10/31/2018","CA","Oxnard","Under investigation","A man died in a house fire","Male","Unknown","Unknown","","N","1 & 2 family
","Not reported","https://www.vcstar.com/story/news/local/communities/oxnard/2018/10/31/firefighters-respond-attic-fire-oxnard/1839820002/"
"10/29/2018","CA","Lytle Creek","Under investigation","A 69-year-old man died in a house fire","Male","69","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://www.sbsun.com/2018/10/29/one-dead-after-house-fire-in-lytle-creek-community-in-san-bernardino-county"
"10/28/2018","CA","Quincy","Under investigation","An 80 year-old man died in a motel fire.","Male","80","Older adults (65 and older)","","N","Hotel/motel","Not reported","https://fox40.com/2018/10/28/man-dies-in-quincy-motel-fire/"
"10/23/2018","CA","San Francisco","Under investigation","A 28-year-old woman died in a house fire.","Female","28","Unknown","","N","1 & 2 family
","Not reported","https://www.nbcbayarea.com/news/local/Deadly-San-Francisco-Fire-Funston-Avenue-498301441.html"
"10/16/2018","CA","Mission Beach","Under investigation","A 36-year-old man died in an apartment fire.","Male","36","Unknown","","N","Multifamily","Not reported","https://www.nbcsandiego.com/news/local/Man-Injured-in-Mission-Beach-Fire-Dies-at-Hospital-497885351.html"
"09/26/2018","CA","El Dorado County","Under investigation","A 91-year-old woman died in a house fire.","Female","91","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://fox40.com/2018/09/28/blaze-claims-a-life-in-el-dorado-county-house-fire/"
"09/22/2018","CA","Garden Grove","Under investigation","A man and a woman died in a house fire.","Male","Unknown","Unknown","1 of 2","N","1 & 2 family
","Not reported","https://www.nbclosangeles.com/news/local/Garden-Grove-House-Fire-Leaves-2-Dead-494073421.html"
"09/22/2018","CA","Garden Grove","Under investigation","A man and a woman died in a house fire.","Female","Unknown","Unknown","2 of 2","N","1 & 2 family
","Not reported","https://www.nbclosangeles.com/news/local/Garden-Grove-House-Fire-Leaves-2-Dead-494073421.html"
"09/18/2018","CA","Modesto","Under investigation","A person died in a house fire.","Unknown","Unknown","Unknown","","N","1 & 2 family
","Not reported","https://www.modbee.com/latest-news/article218625415.html"
"09/16/2018","CA","Murphys","Under investigation","A 67-year-old man with disabilities died in a mobile home fire","Male","67","Older adults (65 and older)","","N","1 & 2 family mobile","Not reported","http://www.calaverasenterprise.com/news/article_609e492e-ba9e-11e8-9e9e-03c8e72ba86c.html"
"09/14/2018","CA","Sunland","Under investigation","A 52-year-old man died in a house fire.","Male","52","Unknown","","N","1 & 2 family
","Not reported","https://losangeles.cbslocal.com/2018/09/14/sunland-fatal-house-fire/"
"09/09/2018","CA","Dale City","Under investigation","A 76-year-old man died in a house fire","Male","76","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://www.sfgate.com/bayarea/article/Man-76-killed-in-Daly-City-house-fire-13214983.php"
"09/08/2018","CA","Los Angeles","Under investigation","A 10-year-old girl died in a house fire","Female","10","Children (14 and under)","","N","1 & 2 family
","Not reported","https://www.seattletimes.com/nation-world/los-angeles-house-fire-kills-girl-injures-6-other-people/"
"08/25/2018","CA","Colton","Under investigation","A 71-year-old man died in a house fire.","Male","71","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://www.sbsun.com/2018/08/25/1-man-dead-1-other-injured-in-colton-house-fire/"
"08/17/2018","CA","Los Angeles","Under investigation","A woman died in an apartment fire.","Female","Unknown","Unknown","","N","Multifamily","Not reported","https://www.usnews.com/news/best-states/california/articles/2018-08-18/woman-found-dead-after-los-angeles-apartment-fire"
"08/09/2018","CA","Indio","Under investigation","A person died in a mobile home fire.","Unknown","Unknown","Unknown","","N","1 & 2 family mobile","Not reported","https://www.kesq.com/news/neighbor-speaks-out-after-fire-next-door-leaves-one-dead/779548150"
"08/07/2018","CA","Roseville","Under investigation","A person died in a house fire","Unknown","Unknown","Unknown","","N","1 & 2 family
","Not reported","https://sacramento.cbslocal.com/2018/08/07/hazeltine-lane-deadly-fire/"
"07/31/2018","CA","Venice","Under investigation","A 73-year-old woman died in a house fire.","Female","73","Older adults (65 and older)","","N","1 & 2 family
","Not present/not working","https://losangeles.cbslocal.com/2018/07/31/woman-73-dies-in-venice-house-fire/"
"07/30/2018","CA","Rescue","Under investigation","A 71-year-old woman with disabilities died in a mobile home fire","Female","71","Older adults (65 and older)","","N","1 & 2 family mobile","Not reported","https://www.mtdemocrat.com/news/1-dead-in-rescue-mobile-home-fire/"
"07/29/2018","CA","Murrieta","Under investigation","An elderly woman died in a house fire.","Female","Unknown","Older adults (65 and older)","","N","Not reported","Not reported","https://losangeles.cbslocal.com/2018/07/29/elderly-woman-dies-in-murrieta-house-fire/"
"07/26/2018","CA","Redding","Natural","A 70-year-old woman, a 5-year-old boy and a 4-year-old girl died in a house fire","Female","4","Children (14 and under)","1 of 3","N","1 & 2 family
","Not reported","https://kval.com/news/local/fire-victims-2-firefighters-great-grandmother-children-07-30-2018"
"07/26/2018","CA","Redding","Natural","A 70-year-old woman, a 5-year-old boy and a 4-year-old girl died in a house fire","Male","5","Children (14 and under)","2 of 3","N","1 & 2 family
","Not reported","https://kval.com/news/local/fire-victims-2-firefighters-great-grandmother-children-07-30-2018"
"07/26/2018","CA","Redding","Natural","A 70-year-old woman, a 5-year-old boy and a 4-year-old girl died in a house fire","Female","70","Older adults (65 and older)","3 of 3","N","1 & 2 family
","Not reported","https://kval.com/news/local/fire-victims-2-firefighters-great-grandmother-children-07-30-2018"
"07/26/2018","CA","Redding","Natural","A 60-year-old man died in a house fire","Male","60","Unknown","","N","1 & 2 family
","Not reported","https://www.redding.com/story/news/local/2018/07/30/carr-fire-victim-had-recent-heart-surgery-7-still-missing/861298002/"
"07/25/2018","CA","El Cajon","Under investigation","A 72-year-old man died in a house fire","Male","72","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://patch.com/california/santee/man-killed-east-county-house-fire-identified"
"07/25/2018","CA","Magalia","Under investigation","A person died in a house fire","Unknown","Unknown","Unknown","","N","1 & 2 family
","Not reported","https://www.chicoer.com/2018/07/25/fatal-fire/"
"07/22/2018","CA","Leimert Park","Under investigation","A 67-year-old woman and an 8-year-old boy died in a house fire.","Male","8","Children (14 and under)","1 of 2","N","1 & 2 family
","Not reported","http://www.latimes.com/local/lanow/la-me-leimert-park-fatal-house-fire-20180722-story.html"
"07/22/2018","CA","Leimert Park","Under investigation","A 67-year-old woman and an 8-year-old boy died in a house fire.","Female","67","Older adults (65 and older)","2 of 2","N","1 & 2 family
","Not reported","http://www.latimes.com/local/lanow/la-me-leimert-park-fatal-house-fire-20180722-story.html"
"07/19/2018","CA","El Cajon","Under investigation","A 72-year-old man died in a house fire","Male","72","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://www.10news.com/news/at-least-one-person-dead-in-el-cajon-house-fire-071918"
"07/05/2018","CA","Hornbrook","Natural","A 72-year-old man died in a house fire","Male","72","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://katu.com/news/local/details-released-in-lone-klamathon-fire-death-07-12-2018"
"07/04/2018","CA","Simi Valley","Under investigation","A person died in a structure fire.","Unknown","Unknown","Unknown","","N","Other","Not reported","https://ktla.com/2018/07/04/person-found-dead-after-structure-fire-in-simi-valley/"
"06/17/2018","CA","Dunsmuir","Under investigation","A 79-year-old man died in a house fire","Male","79","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://www.redding.com/story/news/local/2018/06/18/dunsmuir-man-dies-fire/712349002/"
"06/13/2018","CA","Walnut Creek","Under investigation","An 81-year-old man died in a house fire.","Male","81","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://www.mercurynews.com/2018/06/15/elderly-man-who-died-in-walnut-creek-house-fire-identified/"
"06/12/2018","CA","Hanford","Under investigation","A 59-year-old handicapped woman died in a house fire","Female","59","Unknown","","N","1 & 2 family
","Not reported","http://www.yourcentralvalley.com/news/handicapped-woman-killed-in-hanford-house-fire/1237376485"
"06/05/2018","CA","San Benito","Under investigation","Remains of an adult female, a toddler and an infant located in the burned out remains of a camper during a wildfire.","Unknown","Unknown","Children (14 and under)","1 of 3","N","Camper/RV/travel trailer","Not reported","http://sanfrancisco.cbslocal.com/2018/06/05/young-children-die-in-rural-san-benito-county-fire/"
"06/05/2018","CA","San Benito","Under investigation","Remains of an adult female, a toddler and an infant located in the burned out remains of a camper during a wildfire.","Unknown","Unknown","Children (14 and under)","2 of 3","N","Camper/RV/travel trailer","Not reported","http://sanfrancisco.cbslocal.com/2018/06/05/young-children-die-in-rural-san-benito-county-fire/"
"06/05/2018","CA","San Benito","Under investigation","Remains of an adult female, a toddler and an infant located in the burned out remains of a camper during a wildfire.","Female","Unknown","Unknown","3 of 3","N","Camper/RV/travel trailer","Not reported","http://sanfrancisco.cbslocal.com/2018/06/05/young-children-die-in-rural-san-benito-county-fire/"
"06/04/2018","CA","Signal Hill, Los Angeles","Under investigation","72 year-old male succumbed to his injuries at the hospital two days after the Monday morning fire.","Male","72","Older adults (65 and older)","","N","Multifamily","Not reported","https://www.presstelegram.com/2018/06/05/man-rescued-from-signal-hill-apartment-fire-dies-in-hospital/"
"06/01/2018","CA","Sacramento (Pocket neighborhood)","Under investigation","A man died in a house fire.","Male","Unknown","Unknown","","N","1 & 2 family
","Not reported","http://www.kcra.com/article/1-person-killed-firefighter-injured-in-sacramento-duplex-fire/21038819"
"05/16/2018","CA","San Luis Obispo","Under investigation","1 man died in a house fire / 68 year-old male died while trying to extinguish the fire in his home.","Male","68","Older adults (65 and older)","","N","1 & 2 family
","Not reported","http://www.sanluisobispo.com/news/local/article211437439.html"
"05/08/2018","CA","Anderson Valley","Under investigation","74 year-old female succumbed to injuries at her dwelling fire.","Female","74","Older adults (65 and older)","","N","1 & 2 family
","Not reported","http://www.pressdemocrat.com/news/8310115-181/fatal-fire-in-philo?sba=AAS"
"05/06/2018","CA","Sacramento","Under investigation","A 61-year-old woman died in a four-plex fire","Female","61","Unknown","","N","Multifamily","Not reported","http://fox40.com/2018/05/07/one-killed-in-fire-at-rosemont-area-fourplex/"
"04/29/2018","CA","Sylmar - Los Angeles","Under investigation","A 60-year-old man died during house fire.","Male","60","Unknown","","N","Not reported","Not reported","https://www.dailynews.com/2018/04/29/sylmar-fire-victim-dies-at-hospital/"
"04/26/2018","CA","San Jose","Under investigation","A man died in a mobile home fire.","Male","24","Unknown","","N","1 & 2 family mobile","Not reported","http://www.kron4.com/news/bay-area/family-identifies-san-jose-fire-victim-says-he-died-looking-for-niece/1146846841"
